X,Y,OBJECTID,CODIGO_ACCIDENTADO,FORMULARIO,FECHA_OCURRENCIA_ACC,HORA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,MES_OCURRENCIA_ACC,DIA_OCURRENCIA_ACC,FECHA_HORA_ACC,DIRECCION,CLASE_ACC,LOCALIDAD,CODIGO_VEHICULO,CONDICION,MUERTE_POSTERIOR,FECHA_POSTERIOR_MUERTE,GENERO,EDAD,CONDICION_A
-74.122220828,4.62916435599999,2940901,13969537,AA001127802,2020/04/23 05:00:00+00,19:21:00,2020,ABRIL,JUEVES,2020/04/24 00:21:00+00,AV AVENIDA DE LAS AMERICAS-KR 68 02,CHOQUE,PUENTE ARANDA,2,CONDUCTOR,S,2020/04/24 05:00:00+00,MASCULINO,20,CONDUCTOR
-74.078052361,4.60421233099999,2940967,13977667,AA00478430,2009/01/28 05:00:00+00,08:15:00,2009,ENERO,MIERCOLES,2009/01/28 13:15:00+00,AK 13-14 60,CHOQUE,SANTA FE,2,CONDUCTOR,S,2009/01/29 05:00:00+00,MASCULINO,68,CONDUCTOR
-74.087805616,4.695958319,2941024,13984775,AA00475913,2008/12/21 05:00:00+00,20:15:00,2008,DICIEMBRE,DOMINGO,2008/12/22 01:15:00+00,AV AVENIDA BOYACA-CL 81A 02,ATROPELLO,ENGATIVA,,PEATON,S,2008/12/22 05:00:00+00,MASCULINO,31,PEATON
-74.154250972,4.57434995099999,2941028,13978265,AA00459239,2008/09/21 05:00:00+00,21:53:00,2008,SEPTIEMBRE,DOMINGO,2008/09/22 02:53:00+00,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 44 02,ATROPELLO,CIUDAD BOLIVAR,1,PASAJERO,S,2008/09/27 05:00:00+00,MASCULINO,25,PASAJERO
-74.121164714,4.74590377499999,2941669,13967743,AA00469084,2008/11/01 05:00:00+00,19:45:00,2008,NOVIEMBRE,SABADO,2008/11/02 00:45:00+00,KR 150B-137 41,ATROPELLO,SUBA,,PEATON,S,2008/11/01 05:00:00+00,MASCULINO,22,PEATON
-74.100996652,4.72851698800002,2941776,13992464,AA00480838,2009/02/17 05:00:00+00,15:55:00,2009,FEBRERO,MARTES,2009/02/17 20:55:00+00,AV AVENIDA CIUDAD DE CALI-CL 127 20,ATROPELLO,SUBA,,PEATON,N,,MASCULINO,9,PEATON
-74.133661042,4.58532509100002,2942313,13967958,AA00471630,2008/10/17 05:00:00+00,17:30:00,2008,OCTUBRE,VIERNES,2008/10/17 22:30:00+00,TR 33-49 S 02,ATROPELLO,TUNJUELITO,,PEATON,N,,MASCULINO,68,PEATON
-74.086769686,4.645303899,2943054,13967982,AA00471077,2008/11/15 05:00:00+00,17:11:00,2008,NOVIEMBRE,SABADO,2008/11/15 22:11:00+00,KR 50-45 05,ATROPELLO,TEUSAQUILLO,,PEATON,N,,FEMENINO,68,PEATON
-74.066954814,4.66309657599999,2943245,13967831,AA00478744,2009/02/05 05:00:00+00,12:30:00,2009,FEBRERO,JUEVES,2009/02/05 17:30:00+00,KR 24-72 02,CHOQUE,BARRIOS UNIDOS,1,CONDUCTOR,N,,MASCULINO,38,CONDUCTOR
-74.079275558,4.59785847699999,2943410,13967745,AA00476171,2008/12/22 05:00:00+00,11:40:00,2008,DICIEMBRE,LUNES,2008/12/22 16:40:00+00,AV AVENIDA DARIO ECHANDIA-CL 8 66,ATROPELLO,CANDELARIA,,PEATON,N,,MASCULINO,25,PEATON
-74.051402484,4.68374673099999,2943485,13985250,AA00477062,2009/01/01 05:00:00+00,04:40:00,2009,ENERO,JUEVES,2009/01/01 09:40:00+00,TR 18-96 41,CHOQUE,CHAPINERO,1,CONDUCTOR,S,2009/01/01 05:00:00+00,MASCULINO,28,CONDUCTOR
-74.186,4.60559999999998,2944902,13967742,AA00477512,2009/01/13 05:00:00+00,05:30:00,2009,ENERO,MARTES,2009/01/13 10:30:00+00,CL 65F-79B 02,CHOQUE,BOSA,2,PASAJERO,N,,FEMENINO,45,MOTOCICLISTA
-74.089380051,4.616764332,2944931,13992126,AA0019822,2013/10/25 05:00:00+00,17:39:00,2013,OCTUBRE,VIERNES,2013/10/25 22:39:00+00,KR 30-CL16 20,ATROPELLO,LOS MARTIRES,,PEATON,S,2013/10/25 05:00:00+00,MASCULINO,60,PEATON
-74.108227024,4.702136053,2945912,13967653,AA001177759,2020/07/09 05:00:00+00,13:00:00,2020,JULIO,JUEVES,2020/07/09 18:00:00+00,CL 75-KR 91A 2,ATROPELLO,ENGATIVA,,PEATON,N,,MASCULINO,69,PEATON
-74.110717604,4.70829773999998,2945983,13967753,AA001179890,2020/08/19 05:00:00+00,07:04:00,2020,AGOSTO,MIERCOLES,2020/08/19 12:04:00+00,CL 80-KR 98 02,CHOQUE,ENGATIVA,2,CONDUCTOR,N,,MASCULINO,20,CONDUCTOR
-74.170919901,4.69590393200002,2945985,13967712,AA001180536,2020/08/19 05:00:00+00,11:49:00,2020,AGOSTO,MIERCOLES,2020/08/19 16:49:00+00,CL 17-KR 137A 15,CHOQUE,FONTIBON,2,PASAJERO,N,,FEMENINO,20,MOTOCICLISTA
-74.096153601,4.59413202000002,2946781,13968020,AA001179946,2020/08/05 05:00:00+00,14:20:00,2020,AGOSTO,MIERCOLES,2020/08/05 19:20:00+00,CL 1-KR 23A 58,CAIDA DE OCUPANTE,LOS MARTIRES,1,PASAJERO,S,2020/12/24 05:00:00+00,FEMENINO,31,PASAJERO
-74.145110489,4.58819420399999,2947115,13967900,AA001178842,2020/08/07 05:00:00+00,22:30:00,2020,AGOSTO,VIERNES,2020/08/08 03:30:00+00,AV AVENIDA BOYACA-DG 52 S 02,CHOQUE,TUNJUELITO,1,CONDUCTOR,N,,MASCULINO,30,CONDUCTOR
-74.124795289,4.68471716800002,2947176,13967930,AA001234112,2020/12/18 05:00:00+00,19:05:00,2020,DICIEMBRE,VIERNES,2020/12/19 00:05:00+00,CL 26-KR 96 02,CHOQUE,FONTIBON,2,CONDUCTOR,N,,MASCULINO,27,CONDUCTOR
-74.091863369,4.60178028799999,2947309,13967734,AA001233176,2020/11/15 05:00:00+00,05:41:00,2020,NOVIEMBRE,DOMINGO,2020/11/15 10:41:00+00,CL 6-KR 21 02,CHOQUE,LOS MARTIRES,2,CONDUCTOR,N,,MASCULINO,28,CONDUCTOR
-74.144942592,4.53877912500002,2947512,13967921,AA001233094,2020/11/14 05:00:00+00,23:30:00,2020,NOVIEMBRE,SABADO,2020/11/15 04:30:00+00,CL 78C-KR 18C S 52,ATROPELLO,CIUDAD BOLIVAR,1,CONDUCTOR,N,,MASCULINO,29,CONDUCTOR
-74.138059485,4.54859851999998,2947585,13979579,AA001129943,2019/12/30 05:00:00+00,11:30:00,2019,DICIEMBRE,LUNES,2019/12/30 16:30:00+00,KR 17-CL 70A S 05,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2020/01/14 05:00:00+00,FEMENINO,82,PEATON
-74.125319489,4.569211704,2947826,13967844,AA001059713,2019/11/19 05:00:00+00,17:12:00,2019,NOVIEMBRE,MARTES,2019/11/19 22:12:00+00,AV AVENIDA CARACAS-CL 48 S 2,CHOQUE,RAFAEL URIBE URIBE,2,CONDUCTOR,N,,MASCULINO,26,CONDUCTOR
-74.125319489,4.569211704,2947827,13978356,AA001059713,2019/11/19 05:00:00+00,17:12:00,2019,NOVIEMBRE,MARTES,2019/11/19 22:12:00+00,AV AVENIDA CARACAS-CL 48 S 2,CHOQUE,RAFAEL URIBE URIBE,2,PASAJERO,S,2019/11/19 05:00:00+00,FEMENINO,19,MOTOCICLISTA
-74.074767496,4.605158593,2947913,13986961,AA001129130,2019/12/19 05:00:00+00,16:55:00,2019,DICIEMBRE,JUEVES,2019/12/19 21:55:00+00,CL 17-KR 9 16,ATROPELLO,SANTA FE,,PEATON,S,2019/12/20 05:00:00+00,MASCULINO,36,PEATON
-74.126677706,4.56679630899998,2947962,13978061,AA001057052,2019/10/31 05:00:00+00,04:50:00,2019,OCTUBRE,JUEVES,2019/10/31 09:50:00+00,AV AVENIDA CARACAS-AC 51 S 2,CHOQUE,TUNJUELITO,6,CONDUCTOR,S,2019/11/01 05:00:00+00,MASCULINO,31,CONDUCTOR
-74.203889671,4.63127234900003,2948093,13967639,AA001060734,2019/11/24 05:00:00+00,23:31:00,2019,NOVIEMBRE,DOMINGO,2019/11/25 04:31:00+00,CL 73-KR 95A S 02,ATROPELLO,BOSA,,PEATON,N,,MASCULINO,27,PEATON
-74.1195,4.57589999999999,2948239,13993009,AA001059190,2019/11/06 05:00:00+00,22:00:00,2019,NOVIEMBRE,MIERCOLES,2019/11/07 03:00:00+00,AV AVENIDA CARACAS-CL 40 S 2,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2019/11/08 05:00:00+00,MASCULINO,5,PEATON
-74.169394678,4.69480585899998,2948495,13976943,AA001061667,2019/12/10 05:00:00+00,13:33:00,2019,DICIEMBRE,MARTES,2019/12/10 18:33:00+00,CL 17-KR 137 02,CHOQUE,FONTIBON,2,CONDUCTOR,S,2019/12/11 05:00:00+00,MASCULINO,44,CONDUCTOR
-74.119992969,4.48844688899999,2948611,13993035,AA001058824,2019/11/07 05:00:00+00,16:27:00,2019,NOVIEMBRE,JUEVES,2019/11/07 21:27:00+00,CL 117-KR 14 S 2,CHOQUE,USME,2,PASAJERO,S,2019/11/09 05:00:00+00,MASCULINO,14,CICLISTA
-74.120224124,4.55513955200001,2948731,13980706,AA001062386,2019/12/12 05:00:00+00,09:00:00,2019,DICIEMBRE,JUEVES,2019/12/12 14:00:00+00,CL 50A-KR 5Z S 02,CHOQUE,RAFAEL URIBE URIBE,2,CONDUCTOR,S,2019/12/21 05:00:00+00,FEMENINO,29,CONDUCTOR
-74.155565187,4.68120979399998,2949353,13977374,AA001058133,2019/11/05 05:00:00+00,05:22:00,2019,NOVIEMBRE,MARTES,2019/11/05 10:22:00+00,AV AVENIDA CENTENARIO-KR 115 2,CHOQUE,FONTIBON,2,CONDUCTOR,S,2019/11/06 05:00:00+00,MASCULINO,38,CONDUCTOR
-74.1442,4.56020000000001,2949438,13994448,AA001182632,2020/10/23 05:00:00+00,04:45:00,2020,OCTUBRE,VIERNES,2020/10/23 09:45:00+00,DG 62D-KR 19A S 55,CHOQUE,CIUDAD BOLIVAR,1,CONDUCTOR,N,,MASCULINO,20,CONDUCTOR
-74.088556915,4.69539127600001,2950290,13978898,AA001059370,2019/11/19 05:00:00+00,00:05:00,2019,NOVIEMBRE,MARTES,2019/11/19 05:05:00+00,AV AVENIDA BOYACA-CL 80 02,ATROPELLO,ENGATIVA,,PEATON,S,2019/12/28 05:00:00+00,FEMENINO,61,PEATON
-74.043378457,4.767813902,2950293,13967846,AA001060570,2019/11/26 05:00:00+00,19:45:00,2019,NOVIEMBRE,MARTES,2019/11/27 00:45:00+00,KR 45-CL 190 22,VOLCAMIENTO,USAQUEN,1,CONDUCTOR,N,,MASCULINO,22,CONDUCTOR
-74.126009921,4.56837244100001,2950348,13967882,AA001128070,2020/04/20 05:00:00+00,05:30:00,2020,ABRIL,LUNES,2020/04/20 10:30:00+00,AV AVENIDA CARACAS-AC 49A S 42,CHOQUE,TUNJUELITO,2,CONDUCTOR,N,,MASCULINO,37,CONDUCTOR
-74.12061602,4.638674391,2950363,13967796,AA001183219,2020/10/06 05:00:00+00,19:27:00,2020,OCTUBRE,MARTES,2020/10/07 00:27:00+00,CL 13-KR 68B 2,CHOQUE,KENNEDY,2,CONDUCTOR,N,,MASCULINO,35,CONDUCTOR
-74.136583696,4.59769019300001,2950729,13967672,AA001059953,2019/11/21 05:00:00+00,15:30:00,2019,NOVIEMBRE,JUEVES,2019/11/21 20:30:00+00,AK 68-CL 39H S 2,ATROPELLO,KENNEDY,,PEATON,N,,FEMENINO,65,PEATON
-74.137825043,4.55501392999997,2950780,13992070,AA001136487,2020/04/16 05:00:00+00,07:45:00,2020,ABRIL,JUEVES,2020/04/16 12:45:00+00,TR 17-CL 64 S 2,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2020/04/16 05:00:00+00,,,PEATON
-74.161931566,4.60325978600002,2950840,13967872,AA001135307,2020/02/29 05:00:00+00,01:44:00,2020,FEBRERO,SABADO,2020/02/29 06:44:00+00,KR 71G-CL 53C S 02,CHOQUE,BOSA,2,CONDUCTOR,N,,MASCULINO,36,CONDUCTOR
-74.158769944,4.58284766999998,2951272,13978072,AA001060179,2019/11/20 05:00:00+00,06:10:00,2019,NOVIEMBRE,MIERCOLES,2019/11/20 11:10:00+00,AV AVENIDA CIUDAD DE VILLAVICENCIO-TR 69 2,CHOQUE,CIUDAD BOLIVAR,2,CONDUCTOR,S,2019/11/28 05:00:00+00,MASCULINO,46,CONDUCTOR
-74.145360433,4.59756223099998,2951285,13967701,AA001136685,2020/04/15 05:00:00+00,20:20:00,2020,ABRIL,MIERCOLES,2020/04/16 01:20:00+00,AV AVENIDA BOYACA-CL 44C S 2,CHOQUE,KENNEDY,1,PASAJERO,N,,MASCULINO,34,MOTOCICLISTA
-74.109675156,4.74447105000002,2951416,13992041,AA001136078,2020/04/05 05:00:00+00,13:00:00,2020,ABRIL,DOMINGO,2020/04/05 18:00:00+00,DG 137A-KR 127 13,ATROPELLO,SUBA,,PEATON,N,,,,PEATON
-74.1034,4.57510000000002,2951418,13980564,AA001134078,2020/04/03 05:00:00+00,21:32:00,2020,ABRIL,VIERNES,2020/04/04 02:32:00+00,KR 12D-CL 27 S 2,CHOQUE,RAFAEL URIBE URIBE,2,CONDUCTOR,S,2020/04/05 05:00:00+00,MASCULINO,47,CONDUCTOR
-74.084698342,4.58188596500003,2951420,13967710,AA001127621,2020/04/02 05:00:00+00,23:00:00,2020,ABRIL,JUEVES,2020/04/03 04:00:00+00,AK 7-CL 7 S 2,CHOQUE,SAN CRISTOBAL,2,PASAJERO,N,,FEMENINO,39,MOTOCICLISTA
-74.084698342,4.58188596500003,2951421,13967879,AA001127621,2020/04/02 05:00:00+00,23:00:00,2020,ABRIL,JUEVES,2020/04/03 04:00:00+00,AK 7-CL 7 S 2,CHOQUE,SAN CRISTOBAL,2,CONDUCTOR,N,,MASCULINO,38,CONDUCTOR
-74.117503237,4.70629637799999,2951695,13967880,AA001127986,2020/04/15 05:00:00+00,22:10:00,2020,ABRIL,MIERCOLES,2020/04/16 03:10:00+00,KR 103-CL 72C 02,CHOQUE,ENGATIVA,1,CONDUCTOR,N,,MASCULINO,33,CONDUCTOR
-74.14824876,4.53766254200002,2952010,13989482,AA00472946,2008/10/19 05:00:00+00,09:30:00,2008,OCTUBRE,DOMINGO,2008/10/19 14:30:00+00,KR 18-78D 3,ATROPELLO,CIUDAD BOLIVAR,,PEATON,N,,MASCULINO,8,PEATON
-74.070935211,4.72614255899998,2952338,13984772,AA00474715,2008/12/06 05:00:00+00,23:00:00,2008,DICIEMBRE,SABADO,2008/12/07 04:00:00+00,AV AVENIDA BOYACA-CL 134 02,CAIDA DE OCUPANTE,SUBA,,PEATON,S,2008/12/08 05:00:00+00,MASCULINO,25,PEATON
-74.119953762,4.51061123199997,2952489,13967957,AA00468554,2008/11/09 05:00:00+00,04:10:00,2008,NOVIEMBRE,DOMINGO,2008/11/09 09:10:00+00,AV AVENIDA BOYACA-CL 78BIS S 3,ATROPELLO,USME,,PEATON,N,,MASCULINO,50,PEATON
-74.127418191,4.74119926999998,2952507,13967989,AA00472948,2008/11/09 05:00:00+00,02:18:00,2008,NOVIEMBRE,DOMINGO,2008/11/09 07:18:00+00,CL 132D-157 18,CHOQUE,SUBA,1,PASAJERO,N,,MASCULINO,25,MOTOCICLISTA
-74.092546787,4.55751176299998,2952509,13967819,AA00472945,2008/10/11 05:00:00+00,11:45:00,2008,OCTUBRE,SABADO,2008/10/11 16:45:00+00,CL 33A-3A S 02,CHOQUE,SAN CRISTOBAL,1,CONDUCTOR,N,,MASCULINO,73,CONDUCTOR
-74.072398068,4.56818288300002,2952514,13967981,AA00471629,2008/10/17 05:00:00+00,08:50:00,2008,OCTUBRE,VIERNES,2008/10/17 13:50:00+00,KR 11D-13 S 02,ATROPELLO,SAN CRISTOBAL,,PEATON,N,,FEMENINO,66,PEATON
-74.086165348,4.62060412599999,2952537,13900087,AA00459853,2008/10/04 05:00:00+00,00:45:00,2008,OCTUBRE,SABADO,2008/10/04 05:45:00+00,AK 30-22 02,ATROPELLO,LOS MARTIRES,1,CONDUCTOR,S,2008/10/04 05:00:00+00,MASCULINO,25,CONDUCTOR
-74.086165348,4.62060412599999,2952538,13967956,AA00459853,2008/10/04 05:00:00+00,00:45:00,2008,OCTUBRE,SABADO,2008/10/04 05:45:00+00,AK 30-22 02,ATROPELLO,LOS MARTIRES,,PEATON,N,,MASCULINO,38,PEATON
-74.13430076,4.66122841100002,2952924,13967802,AA00473444,2008/11/26 05:00:00+00,12:00:00,2008,NOVIEMBRE,MIERCOLES,2008/11/26 17:00:00+00,AV AVENIDA CIUDAD DE CALI-CL 17 17,CAIDA DE OCUPANTE,FONTIBON,1,PASAJERO,N,,FEMENINO,51,PASAJERO
-74.115023581,4.57657797600001,2953108,13987778,AA00469331,2008/11/04 05:00:00+00,11:30:00,2008,NOVIEMBRE,MARTES,2008/11/04 16:30:00+00,AV AVENIDA CARACAS-CL 33S 13 S 13 S 13,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2008/11/16 05:00:00+00,MASCULINO,24,PEATON
-74.159967839,4.57913383599998,2953667,13978187,AA001058056,2019/10/30 05:00:00+00,06:20:00,2019,OCTUBRE,MIERCOLES,2019/10/30 11:20:00+00,CL 68F-TR 55 S 2,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2019/10/30 05:00:00+00,MASCULINO,86,PEATON
-74.139660732,4.61723262700002,2953794,13992043,AA001177551,2020/06/27 05:00:00+00,21:12:00,2020,JUNIO,SABADO,2020/06/28 02:12:00+00,AV AVENIDA BOYACA-CL 32 S 2,ATROPELLO,KENNEDY,,PEATON,N,,,,PEATON
-74.191863991,4.63125049299998,2954105,13992044,AA001178399,2020/07/05 05:00:00+00,03:00:00,2020,JULIO,DOMINGO,2020/07/05 08:00:00+00,KR 90C-CL 58A 2,ATROPELLO,BOSA,,PEATON,N,,,,PEATON
-74.175352276,4.59656709900003,2954168,13967729,AA001128652,2020/06/12 05:00:00+00,14:25:00,2020,JUNIO,VIERNES,2020/06/12 19:25:00+00,AV AVENIDA DEL SUR-KR 75 2,CHOQUE,CIUDAD BOLIVAR,2,CONDUCTOR,N,,MASCULINO,18,CONDUCTOR
-74.13493096,4.55994055100001,2954287,13967716,AA001235585,2020/12/13 05:00:00+00,20:34:00,2020,DICIEMBRE,DOMINGO,2020/12/14 01:34:00+00,CL 61-KR 17 S 02,CHOQUE,CIUDAD BOLIVAR,2,PASAJERO,N,,FEMENINO,28,MOTOCICLISTA
-74.180555255,4.58492931900003,2954519,13967876,AA001135225,2020/03/08 05:00:00+00,17:50:00,2020,MARZO,DOMINGO,2020/03/08 22:50:00+00,KR 77C-CL 63A S 78,CHOQUE,CIUDAD BOLIVAR,2,CONDUCTOR,N,,MASCULINO,28,CONDUCTOR
-74.048156984,4.68476965000002,2954522,13967877,AA001135446,2020/03/05 05:00:00+00,21:00:00,2020,MARZO,JUEVES,2020/03/06 02:00:00+00,CL 100-KR 9 2,CHOQUE,CHAPINERO,1,CONDUCTOR,N,,MASCULINO,23,CONDUCTOR
-74.100501303,4.69026459600002,2954601,13967886,AA001175580,2020/05/17 05:00:00+00,22:04:00,2020,MAYO,DOMINGO,2020/05/18 03:04:00+00,KR 77A-CL 71A 02,CHOQUE,ENGATIVA,2,CONDUCTOR,N,,MASCULINO,43,CONDUCTOR
-74.118611017,4.74386462000001,2954847,13967726,AA001060398,2019/12/07 05:00:00+00,00:00:00,2019,DICIEMBRE,SABADO,2019/12/07 05:00:00+00,CL 132-KR 147A 10,CHOQUE,SUBA,1,CONDUCTOR,N,,MASCULINO,79,CONDUCTOR
-74.0751,4.66250000000002,2954983,13967850,AA001127037,2019/12/11 05:00:00+00,10:38:00,2019,DICIEMBRE,MIERCOLES,2019/12/11 15:38:00+00,KR 29B-CL 67 80,CHOQUE,BARRIOS UNIDOS,1,CONDUCTOR,N,,MASCULINO,26,CONDUCTOR
-74.098494421,4.741689925,2955231,13992046,AA001181934,2020/09/10 05:00:00+00,20:00:00,2020,SEPTIEMBRE,JUEVES,2020/09/11 01:00:00+00,AV AVENIDA CIUDAD DE CALI-CL 139 2,ATROPELLO,SUBA,,PEATON,N,,,,PEATON
-74.130317556,4.60727870599999,2955338,13967675,AA001061560,2019/12/06 05:00:00+00,07:40:00,2019,DICIEMBRE,VIERNES,2019/12/06 12:40:00+00,KR 68-CL 30 S 2,ATROPELLO,KENNEDY,,PEATON,N,,FEMENINO,80,PEATON
-74.084628213,4.62311076399999,2955341,13967847,AA001061715,2019/12/04 05:00:00+00,22:30:00,2019,DICIEMBRE,MIERCOLES,2019/12/05 03:30:00+00,AV AVENIDA CIUDAD DE QUITO-CL 22C 02,CHOQUE,PUENTE ARANDA,1,CONDUCTOR,N,,MASCULINO,20,CONDUCTOR
-74.084628213,4.62311076399999,2955342,13988023,AA001061715,2019/12/04 05:00:00+00,22:30:00,2019,DICIEMBRE,MIERCOLES,2019/12/05 03:30:00+00,AV AVENIDA CIUDAD DE QUITO-CL 22C 02,CHOQUE,PUENTE ARANDA,1,PASAJERO,S,2019/12/22 05:00:00+00,MASCULINO,22,MOTOCICLISTA
-74.0659,4.64330000000001,2955500,13992105,AA001127760,2020/03/20 05:00:00+00,16:40:00,2020,MARZO,VIERNES,2020/03/20 21:40:00+00,AV AVENIDA CARACAS-CL 56 00,ATROPELLO,TEUSAQUILLO,,PEATON,S,2020/05/31 05:00:00+00,,,PEATON
-74.113067147,4.61535256899998,2955547,13986956,AA001057297,2019/11/01 05:00:00+00,11:15:00,2019,NOVIEMBRE,VIERNES,2019/11/01 16:15:00+00,TR 42-CL 3 60,ATROPELLO,PUENTE ARANDA,,PEATON,S,2019/11/01 05:00:00+00,MASCULINO,82,PEATON
-74.1412,4.58159999999998,2955555,13978063,AA001057626,2019/10/22 05:00:00+00,08:05:00,2019,OCTUBRE,MARTES,2019/10/22 13:05:00+00,KR 51-CL 54C S 02,CHOQUE,TUNJUELITO,2,CONDUCTOR,S,2019/10/28 05:00:00+00,MASCULINO,19,CONDUCTOR
-74.16440927,4.59603128200001,2955705,13967848,AA001061297,2019/12/05 05:00:00+00,05:15:00,2019,DICIEMBRE,JUEVES,2019/12/05 10:15:00+00,AV AVENIDA DEL SUR-KR 72 2,VOLCAMIENTO,BOSA,1,CONDUCTOR,N,,MASCULINO,31,CONDUCTOR
-74.092532458,4.75627110200003,2955714,13985082,AA001127694,2020/04/22 05:00:00+00,16:10:00,2020,ABRIL,MIERCOLES,2020/04/22 21:10:00+00,KR 106A-CL 154A 2,CHOQUE,SUBA,2,CONDUCTOR,S,2020/05/09 05:00:00+00,MASCULINO,29,CONDUCTOR
-74.113292714,4.54949192499998,2955798,13967661,AA001181991,2020/09/28 05:00:00+00,20:20:00,2020,SEPTIEMBRE,LUNES,2020/09/29 01:20:00+00,CL 49BIS-KR 5F S 02,OTRO,RAFAEL URIBE URIBE,,PEATON,N,,MASCULINO,24,PEATON
-74.087783852,4.61069427299998,2956206,13992117,AA001061249,2019/12/07 05:00:00+00,17:25:00,2019,DICIEMBRE,SABADO,2019/12/07 22:25:00+00,CL 13-KR 22 02,ATROPELLO,LOS MARTIRES,,PEATON,S,2019/12/12 05:00:00+00,,,PEATON
-74.1856,4.61689999999999,2956365,13967907,AA001182257,2020/09/19 05:00:00+00,13:58:00,2020,SEPTIEMBRE,SABADO,2020/09/19 18:58:00+00,CL 59-KR 82GBIS S 02,CHOQUE,BOSA,2,CONDUCTOR,N,,MASCULINO,30,CONDUCTOR
-74.163208334,4.58391362399999,2956634,13967931,AA001236291,2020/12/25 05:00:00+00,08:05:00,2020,DICIEMBRE,VIERNES,2020/12/25 13:05:00+00,CL 68D-KR 71B S 02,CHOQUE,CIUDAD BOLIVAR,2,CONDUCTOR,N,,MASCULINO,44,CONDUCTOR
-74.163208334,4.58391362399999,2956639,13993926,AA001236291,2020/12/25 05:00:00+00,08:05:00,2020,DICIEMBRE,VIERNES,2020/12/25 13:05:00+00,CL 68D-KR 71B S 02,CHOQUE,CIUDAD BOLIVAR,2,PASAJERO,N,,MASCULINO,20,PASAJERO
-74.163208334,4.58391362399999,2956640,13993927,AA001236291,2020/12/25 05:00:00+00,08:05:00,2020,DICIEMBRE,VIERNES,2020/12/25 13:05:00+00,CL 68D-KR 71B S 02,CHOQUE,CIUDAD BOLIVAR,2,PASAJERO,N,,MASCULINO,2,PASAJERO
-74.177431195,4.61611707200001,2956657,13992069,AA001060304,2019/11/18 05:00:00+00,12:10:00,2019,NOVIEMBRE,LUNES,2019/11/18 17:10:00+00,CL 56-KR 80I S 30,ATROPELLO,KENNEDY,,PEATON,S,2019/11/19 05:00:00+00,,,PEATON
-74.18820537,4.61908423699998,2956723,13970921,AA001060717,2019/12/04 05:00:00+00,06:33:00,2019,DICIEMBRE,MIERCOLES,2019/12/04 11:33:00+00,AV AVENIDA CIUDAD DE CALI-CL 61B 2,CHOQUE,BOSA,2,CONDUCTOR,S,2019/12/04 05:00:00+00,FEMENINO,21,CONDUCTOR
-74.128713737,4.61056965900002,2956792,13971788,AA001128402,2020/05/02 05:00:00+00,00:40:00,2020,MAYO,SABADO,2020/05/02 05:40:00+00,KR 68-CL 22 S 2,CHOQUE,KENNEDY,1,CONDUCTOR,S,2020/05/02 05:00:00+00,MASCULINO,27,CONDUCTOR
-74.118405582,4.63711040999999,2956906,13967783,AA001182795,2020/09/27 05:00:00+00,20:00:00,2020,SEPTIEMBRE,DOMINGO,2020/09/28 01:00:00+00,KR 68-CL 12B 02,CHOQUE,PUENTE ARANDA,1,CONDUCTOR,N,,MASCULINO,27,CONDUCTOR
-74.057573295,4.73982564300002,2956975,13967708,AA001061039,2019/12/06 05:00:00+00,06:37:00,2019,DICIEMBRE,VIERNES,2019/12/06 11:37:00+00,CL 153-KR 55 02,CHOQUE,SUBA,1,PASAJERO,N,,FEMENINO,29,MOTOCICLISTA
-74.057573295,4.73982564300002,2956976,13967849,AA001061039,2019/12/06 05:00:00+00,06:37:00,2019,DICIEMBRE,VIERNES,2019/12/06 11:37:00+00,CL 153-KR 55 02,CHOQUE,SUBA,1,CONDUCTOR,N,,MASCULINO,27,CONDUCTOR
-74.057571179,4.68661015100002,2957434,13967790,AA001127815,2020/04/01 05:00:00+00,11:50:00,2020,ABRIL,MIERCOLES,2020/04/01 16:50:00+00,CL 100-KR 45 02,VOLCAMIENTO,BARRIOS UNIDOS,1,CONDUCTOR,N,,MASCULINO,38,CONDUCTOR
-74.108725168,4.66950284900003,2957540,13984345,AA001059867,2019/11/16 05:00:00+00,02:03:00,2019,NOVIEMBRE,SABADO,2019/11/16 07:03:00+00,AV AVENIDA BOYACA-CL 51 25,ATROPELLO,ENGATIVA,,PEATON,S,2019/11/18 05:00:00+00,FEMENINO,21,PEATON
-74.151784098,4.69519517999998,2957556,13967739,AA001059206,2019/11/12 05:00:00+00,11:05:00,2019,NOVIEMBRE,MARTES,2019/11/12 16:05:00+00,CL 24-KR 122 95,CHOQUE,FONTIBON,2,CONDUCTOR,N,,MASCULINO,23,CONDUCTOR
-74.123179814,4.62669634500003,2957867,13967996,AA001179318,2020/07/27 05:00:00+00,14:05:00,2020,JULIO,LUNES,2020/07/27 19:05:00+00,AK 68-CL 4D 02,ATROPELLO,PUENTE ARANDA,1,CONDUCTOR,N,,MASCULINO,36,CONDUCTOR
